sample_id,domain,prompt_policy,question_path,question_simplified_path,target_path,target_logical_name,question_text,question_simplified_text,target_yaml_raw,target_yaml_normalized,question_char_count,question_simplified_char_count,target_yaml_char_count,question_word_count,question_simplified_word_count,prompt_pair_similarity,yaml_parse_ok,yaml_document_count,yaml_top_level_key_count,yaml_max_depth,yaml_mapping_nodes,yaml_list_nodes,yaml_scalar_nodes,yaml_total_nodes,normalization_semantics_preserved,validation_status,validation_notes,yaml_hash,duplicate_yaml_group_size,duplicate_prompt_group_size,near_duplicate_group_size,leakage_group,leakage_reasons,split
q219,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q219/question.txt,data/question/Kubernetes/q219/question_simplified.txt,data/docker_compose/Kubernetes/q219/labeled_code.yaml,target_yaml,"Please write a Kubernetes YAML to create a RoleBinding named my-rb which binds the read role to the service account read-sa.
","Write a Kubernetes YAML for a RoleBinding named my-rb that binds the read role to the service account read-sa.
","apiVersion: rbac.authorization.k8s.io/v1
kind: RoleBinding
metadata:
  name: my-rb
roleRef:
  apiGroup: rbac.authorization.k8s.io
  kind: Role
  name: read
subjects:
- kind: ServiceAccount
  name: read-sa
","apiVersion: rbac.authorization.k8s.io/v1
kind: RoleBinding
metadata:
  name: my-rb
roleRef:
  apiGroup: rbac.authorization.k8s.io
  kind: Role
  name: read
subjects:
- kind: ServiceAccount
  name: read-sa
",125,111,205,21,19,0.905983,True,1,5,4,4,1,8,13,True,ok,,98ca4bf437a451180e6fd6901b99eef5eba829c48b323375a31903f692a6ca3e,1,1,1,group_193,sample_id_only,train
q220,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q220/question.txt,data/question/Kubernetes/q220/question_simplified.txt,data/docker_compose/Kubernetes/q220/labeled_code.yaml,target_yaml,"Craft a yaml definition for a Kubernetes ClusterRole named ""restricted-psp-user"" that grants permissions to use a specific PodSecurityPolicy named 'restricted'.
","Craft a yaml for a k8s ClusterRole named ""restricted-psp-user"" granting permissions for the 'restricted' PodSecurityPolicy.
","apiVersion: rbac.authorization.k8s.io/v1
kind: ClusterRole
metadata:
  name: restricted-psp-user
rules:
- apiGroups:
  - policy
  resources:
  - podsecuritypolicies
  resourceNames:
  - restricted
  verbs:
  - use","apiVersion: rbac.authorization.k8s.io/v1
kind: ClusterRole
metadata:
  name: restricted-psp-user
rules:
- apiGroups:
  - policy
  resourceNames:
  - restricted
  resources:
  - podsecuritypolicies
  verbs:
  - use
",161,124,213,21,15,0.742049,True,1,4,5,3,5,7,15,True,ok,,927ef6c5ad3d0c977f889dd82022d78d93f7abe9e96fe01d1cdc712b186ccea0,1,1,1,group_194,sample_id_only,train
q221,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q221/question.txt,data/question/Kubernetes/q221/question_simplified.txt,data/docker_compose/Kubernetes/q221/labeled_code.yaml,target_yaml,"Write a yaml file to define a Kubernetes ClusterRole with the capability to create and delete secrets within the cluster. 
The name of the ClusterRole should be ""secret-creator-deletor"".","Create a yaml for a k8s ClusterRole named ""secret-creator-deletor"" with the capability to create and delete secrets.
","apiVersion: rbac.authorization.k8s.io/v1
kind: ClusterRole
metadata:
  name: secret-creator-deletor
rules:
- apiGroups: [""""]
  resources: [""secrets""]
  verbs: [""create"", ""delete""]
","apiVersion: rbac.authorization.k8s.io/v1
kind: ClusterRole
metadata:
  name: secret-creator-deletor
rules:
- apiGroups:
  - ''
  resources:
  - secrets
  verbs:
  - create
  - delete
",186,117,180,29,17,0.531561,True,1,4,5,3,4,7,14,True,ok,,f45e6c8deeb669c53464540d11ff5e344d0fafec9e4fd275f73592a8b59dd362,1,1,1,group_195,sample_id_only,train
q222,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q222/question.txt,data/question/Kubernetes/q222/question_simplified.txt,data/docker_compose/Kubernetes/q222/labeled_code.yaml,target_yaml,"Write a yaml file to define a Kubernetes role named ""my-role"" in the default namespace that grants permission to ""get"" pods. 
Additionally, bind this role to a user named ""my-user"" using a role binding named ""my-role-binding"". 
The user should belong to the rbac.authorization.k8s.io apiGroup.","Write a yaml defining a k8s role ""my-role"" in default ns granting ""get"" pods permission. 
Also bind this role to user ""my-user"" using role binding ""my-role-binding"". 
User should belong to rbac.authorization.k8s.io apiGroup.
","apiVersion: rbac.authorization.k8s.io/v1
kind: Role
metadata:
  name: my-role
  namespace: default
rules:
- apiGroups: [""""]
  resources: [""pods""]
  verbs: [""get""]

---
apiVersion: rbac.authorization.k8s.io/v1
kind: RoleBinding
metadata:
  name: my-role-binding
  namespace: default
subjects:
- kind: User
  name: my-user
  apiGroup: rbac.authorization.k8s.io
roleRef:
  kind: Role
  name: my-role
  apiGroup: rbac.authorization.k8s.io
","apiVersion: rbac.authorization.k8s.io/v1
kind: Role
metadata:
  name: my-role
  namespace: default
rules:
- apiGroups:
  - ''
  resources:
  - pods
  verbs:
  - get
---
apiVersion: rbac.authorization.k8s.io/v1
kind: RoleBinding
metadata:
  name: my-role-binding
  namespace: default
roleRef:
  apiGroup: rbac.authorization.k8s.io
  kind: Role
  name: my-role
subjects:
- apiGroup: rbac.authorization.k8s.io
  kind: User
  name: my-user
",293,225,435,45,33,0.070175,True,2,9,5,7,5,17,29,True,ok,,c9a42122fb0275e471be13b81141ed89eedb171ff1096d3e321adbd6981ecd9d,1,1,1,group_196,sample_id_only,train
q223,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q223/question.txt,data/question/Kubernetes/q223/question_simplified.txt,data/docker_compose/Kubernetes/q223/labeled_code.yaml,target_yaml,"Given the following YAML which sets up RBAC permissions in Kubernetes, please create a RoleBinding for a user. This RoleBinding should be 
named ""my-role-binding"" in the default namespace, binding a user named ""my-user"" under the rbac.authorization.k8s.io apiGroup to a Role 
named ""my-role"". The associated Role ""my-role"" grants permission to ""get"" pods.
```
apiVersion: rbac.authorization.k8s.io/v1
kind: Role
metadata:
  name: my-role
  namespace: default
rules:
- apiGroups: [""""]
  resources: [""pods""]
  verbs: [""get""]
```","Create a RoleBinding named ""my-role-binding"" in the default namespace, binding user ""my-user"" to Role ""my-role"". Role ""my-role"" grants permission to ""get"" pods.
```
apiVersion: rbac.authorization.k8s.io/v1
kind: Role
metadata:
  name: my-role
  namespace: default
rules:
- apiGroups: [""""]
  resources: [""pods""]
  verbs: [""get""]
```","apiVersion: rbac.authorization.k8s.io/v1
kind: RoleBinding
metadata:
  name: my-role-binding
  namespace: default
subjects:
- kind: User
  name: my-user
  apiGroup: rbac.authorization.k8s.io
roleRef:
  kind: Role
  name: my-role
  apiGroup: rbac.authorization.k8s.io
","apiVersion: rbac.authorization.k8s.io/v1
kind: RoleBinding
metadata:
  name: my-role-binding
  namespace: default
roleRef:
  apiGroup: rbac.authorization.k8s.io
  kind: Role
  name: my-role
subjects:
- apiGroup: rbac.authorization.k8s.io
  kind: User
  name: my-user
",526,331,267,68,39,0.524434,True,1,5,4,4,1,10,15,True,ok,,069f11ce0247c2f5339b35791811c56be8b06cc7311937e2deb0ffe67948f031,1,1,1,group_197,sample_id_only,train
q224,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q224/question.txt,data/question/Kubernetes/q224/question_simplified.txt,data/docker_compose/Kubernetes/q224/labeled_code.yaml,target_yaml,"Craft a Kubernetes yaml to set up a RoleBinding named ""testadminbinding"" in the ""test3"" namespace. This RoleBinding should 
grant the ""myaccount"" ServiceAccount from the ""test"" namespace the permissions of the ""cluster-admin"" ClusterRole.","Craft a k8s yaml for RoleBinding ""testadminbinding"" in ""test3"" ns. Grant ""myaccount"" SA from ""test"" ns ""cluster-admin"" CR permissions.
","kind: RoleBinding
apiVersion: rbac.authorization.k8s.io/v1
metadata:
  name: testadminbinding
  namespace: test3
subjects:
- kind: ServiceAccount
  name: myaccount
  namespace: test
  apiGroup: """" # *
roleRef:
  kind: ClusterRole
  name: cluster-admin
  apiGroup: """" # *","apiVersion: rbac.authorization.k8s.io/v1
kind: RoleBinding
metadata:
  name: testadminbinding
  namespace: test3
roleRef:
  apiGroup: ''
  kind: ClusterRole
  name: cluster-admin
subjects:
- apiGroup: ''
  kind: ServiceAccount
  name: myaccount
  namespace: test
",238,135,270,32,19,0.652291,True,1,5,4,4,1,11,16,True,ok,,85e6046c0efd418f911074d9e32ae2f5dff160d5c9ace59c16bc7f75f647399e,2,1,1,group_198,exact_yaml_duplicate,test
q225,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q225/question.txt,data/question/Kubernetes/q225/question_simplified.txt,data/docker_compose/Kubernetes/q225/labeled_code.yaml,target_yaml,"Please help me append a specific ServiceAccount to the RoleBinding's subjects. The ServiceAccount should have the 
name ""myaccount"", belongs to the ""test"" namespace, and its kind should be ""ServiceAccount"".
```
kind: RoleBinding
apiVersion: rbac.authorization.k8s.io/v1
metadata:
  name: testadminbinding
  namespace: test3
roleRef:
  kind: ClusterRole
  name: cluster-admin
  apiGroup: """"
```","Append a ServiceAccount named ""myaccount"" to the RoleBinding's subjects. The ServiceAccount should belong to the ""test"" namespace and have the kind ""ServiceAccount"". The existing YAML is as follows:
```
kind: RoleBinding
apiVersion: rbac.authorization.k8s.io/v1
metadata:
  name: testadminbinding
  namespace: test3
roleRef:
  kind: ClusterRole
  name: cluster-admin
  apiGroup: """"
```
","kind: RoleBinding
apiVersion: rbac.authorization.k8s.io/v1
metadata:
  name: testadminbinding
  namespace: test3
subjects:
- kind: ServiceAccount
  name: myaccount
  namespace: test
  apiGroup: """" # *
roleRef:
  kind: ClusterRole
  name: cluster-admin
  apiGroup: """"","apiVersion: rbac.authorization.k8s.io/v1
kind: RoleBinding
metadata:
  name: testadminbinding
  namespace: test3
roleRef:
  apiGroup: ''
  kind: ClusterRole
  name: cluster-admin
subjects:
- apiGroup: ''
  kind: ServiceAccount
  name: myaccount
  namespace: test
",393,386,266,46,45,0.470277,True,1,5,4,4,1,11,16,True,ok,,85e6046c0efd418f911074d9e32ae2f5dff160d5c9ace59c16bc7f75f647399e,2,1,1,group_198,exact_yaml_duplicate,test
q226,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q226/question.txt,data/question/Kubernetes/q226/question_simplified.txt,data/docker_compose/Kubernetes/q226/labeled_code.yaml,target_yaml,"Craft a yaml file for k8s to define a Role named 'testadmin' in the 'test2' namespace, with permissions to all resources, 
verbs, and API groups. Also, create a RoleBinding named 'testadminbinding' in the same namespace, associating this Role 
to a ServiceAccount called 'myaccount' in the 'test2' namespace.
","Create a yaml for k8s to define Role 'testadmin' in 'test2' ns with permissions to all resources, verbs, and API groups. Also, create RoleBinding 'testadminbinding' in the same ns, associating Role to ServiceAccount 'myaccount' in 'test2' ns.
","apiVersion: rbac.authorization.k8s.io/v1
kind: Role
metadata:
  namespace: test2
  name: testadmin
rules:
- apiGroups: [""*""]
  resources: [""*""]
  verbs: [""*""]

---

apiVersion: rbac.authorization.k8s.io/v1
kind: RoleBinding
metadata:
  name: testadminbinding
  namespace: test2
subjects:
- kind: ServiceAccount
  name: myaccount
  namespace: test2
  apiGroup: """" # *
roleRef:
  kind: Role
  name: testadmin
  apiGroup: """" # *","apiVersion: rbac.authorization.k8s.io/v1
kind: Role
metadata:
  name: testadmin
  namespace: test2
rules:
- apiGroups:
  - '*'
  resources:
  - '*'
  verbs:
  - '*'
---
apiVersion: rbac.authorization.k8s.io/v1
kind: RoleBinding
metadata:
  name: testadminbinding
  namespace: test2
roleRef:
  apiGroup: ''
  kind: Role
  name: testadmin
subjects:
- apiGroup: ''
  kind: ServiceAccount
  name: myaccount
  namespace: test2
",309,243,425,47,37,0.153285,True,2,9,5,7,5,18,30,True,ok,,af1155d971fa1286a888ce290ba7ccd7c51b731bfb93efc414e13f199a2ac8b4,1,1,1,group_199,sample_id_only,train
q227,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q227/question.txt,data/question/Kubernetes/q227/question_simplified.txt,data/docker_compose/Kubernetes/q227/labeled_code.yaml,target_yaml,"Given the following YAML that defines a role with wildcards for its permissions, please help me create a RoleBinding in the 
namespace 'test2' that binds this role to a service account named 'myaccount' also in the 'test2' namespace. The RoleBinding 
should be named 'testadminbinding'.
```
apiVersion: rbac.authorization.k8s.io/v1
kind: Role
metadata:
  namespace: test2
  name: testadmin
rules:
- apiGroups: [""*""]
  resources: [""*""]
  verbs: [""*""]
```","Create a RoleBinding named 'testadminbinding' in the 'test2' namespace, binding the 'testadmin' role to the 'myaccount' service account in the same namespace.
```
apiVersion: rbac.authorization.k8s.io/v1
kind: Role
metadata:
  namespace: test2
  name: testadmin
rules:
- apiGroups: [""*""]
  resources: [""*""]
  verbs: [""*""]
```","apiVersion: rbac.authorization.k8s.io/v1
kind: RoleBinding
metadata:
  name: testadminbinding
  namespace: test2
subjects:
- kind: ServiceAccount
  name: myaccount
  namespace: test2
  apiGroup: """" # *
roleRef:
  kind: Role
  name: testadmin
  apiGroup: """" # *","apiVersion: rbac.authorization.k8s.io/v1
kind: RoleBinding
metadata:
  name: testadminbinding
  namespace: test2
roleRef:
  apiGroup: ''
  kind: Role
  name: testadmin
subjects:
- apiGroup: ''
  kind: ServiceAccount
  name: myaccount
  namespace: test2
",453,325,260,59,36,0.426316,True,1,5,4,4,1,11,16,True,ok,,ad1b3bc6767645f07a9f3fa8a3f9c944f2ecea411d90f108e7a538fce86ff575,1,1,1,group_200,sample_id_only,train
q228,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q228/question.txt,data/question/Kubernetes/q228/question_simplified.txt,data/docker_compose/Kubernetes/q228/labeled_code.yaml,target_yaml,"Please write a Secret for K8s so that when it is mounted to into a volume, 
the volume will contain a single file, called .secret-file.
The content of the file is dmFsdWUtMg0KDQo=.","Write a K8s Secret that mounts as a volume with a single file named .secret-file. The file content is base64-encoded.
","apiVersion: v1
kind: Secret
metadata:
  name: dotfile-secret # *
data:
  .secret-file: dmFsdWUtMg0KDQo=","apiVersion: v1
data:
  .secret-file: dmFsdWUtMg0KDQo=
kind: Secret
metadata:
  name: dotfile-secret
",180,118,103,33,20,0.608108,True,1,4,3,3,0,4,7,True,ok,,f4cbd91cd37c07ca4130e22a299e39ee8fb215acf278a48ce6644c5c40f09dd5,1,1,1,group_201,sample_id_only,train
q229,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q229/question.txt,data/question/Kubernetes/q229/question_simplified.txt,data/docker_compose/Kubernetes/q229/labeled_code.yaml,target_yaml,"In kubernetes, how to create a TLS Secret so that I can store SSL certificates?
I have already generated the example certificate and key for your convenience.
```
-----BEGIN PRIVATE KEY-----
MIIBVQIBADANBgkqhkiG9w0BAQEFAASCAT8wggE7AgEAAkEAoAUvWTapwaD7gMT7
xZzl019jj9Vjj3HqhvCAMg6XUqnK8jbpMJrEw0HrWCvA9mLTyEuEixn8MHcuumtq
YvdNUQIDAQABAkA+uWmS5ctq28hZ9FzgXBz2WsizA6kP/E468KC/flqwisEEPYsE
0wAs/EoHJMMaiPI11tnyUn/O7sqMLboXX/jFAiEA0KOU2QBrbL82N4QIYmWEFavb
0A3bskbwD1sd9/6rCxcCIQDEWEYhWEuYeMuQt2ZxmMWpkI1S/xZi2ef4lmDYwUEL
1wIgZ1cu6dEQZHvNUfAe6wXXR5ipNsM2d3Y1f5WlIWnNtJ8CIQC87tB1D7iWfE4t
8DzUvJQfiWhkX+/TqSlNjK6ehL+puwIhALPipJm9GHKiIEF6WQLsoMIMsKE6pDCI
2D+D2xxSu6an
-----END PRIVATE KEY-----

-----BEGIN CERTIFICATE-----
MIIBfzCCASmgAwIBAgIUK0oNarEnKViBxDQ7uowt+DKwElYwDQYJKoZIhvcNAQEL
BQAwFDESMBAGA1UEAwwJdW1pY2guZWR1MB4XDTIzMDkwNTAwNTA0OVoXDTI0MDkw
NDAwNTA0OVowFDESMBAGA1UEAwwJdW1pY2guZWR1MFwwDQYJKoZIhvcNAQEBBQAD
SwAwSAJBAKAFL1k2qcGg+4DE+8Wc5dNfY4/VY49x6obwgDIOl1KpyvI26TCaxMNB
61grwPZi08hLhIsZ/DB3LrpramL3TVECAwEAAaNTMFEwHQYDVR0OBBYEFPeu1/3s
mMQGT1dv9Yg9Zf8IX8THMB8GA1UdIwQYMBaAFPeu1/3smMQGT1dv9Yg9Zf8IX8TH
MA8GA1UdEwEB/wQFMAMBAf8wDQYJKoZIhvcNAQELBQADQQAwt5OqUkJujBH7p+C/
ZN0tjfNCD3mrFNZnFcnVd9GpTvFBiSLZE7Z/iC46vx3+JxAnu/YEGvMmyq6TfFHa
yGU7
-----END CERTIFICATE-----
```","Create a k8s TLS Secret to store SSL certificates. Use the provided example certificate and key.
```
-----BEGIN PRIVATE KEY-----
MIIBVQIBADANBgkqhkiG9w0BAQEFAASCAT8wggE7AgEAAkEAoAUvWTapwaD7gMT7
xZzl019jj9Vjj3HqhvCAMg6XUqnK8jbpMJrEw0HrWCvA9mLTyEuEixn8MHcuumtq
YvdNUQIDAQABAkA+uWmS5ctq28hZ9FzgXBz2WsizA6kP/E468KC/flqwisEEPYsE
0wAs/EoHJMMaiPI11tnyUn/O7sqMLboXX/jFAiEA0KOU2QBrbL82N4QIYmWEFavb
0A3bskbwD1sd9/6rCxcCIQDEWEYhWEuYeMuQt2ZxmMWpkI1S/xZi2ef4lmDYwUEL
1wIgZ1cu6dEQZHvNUfAe6wXXR5ipNsM2d3Y1f5WlIWnNtJ8CIQC87tB1D7iWfE4t
8DzUvJQfiWhkX+/TqSlNjK6ehL+puwIhALPipJm9GHKiIEF6WQLsoMIMsKE6pDCI
2D+D2xxSu6an
-----END PRIVATE KEY-----

-----BEGIN CERTIFICATE-----
MIIBfzCCASmgAwIBAgIUK0oNarEnKViBxDQ7uowt+DKwElYwDQYJKoZIhvcNAQEL
BQAwFDESMBAGA1UEAwwJdW1pY2guZWR1MB4XDTIzMDkwNTAwNTA0OVoXDTI0MDkw
NDAwNTA0OVowFDESMBAGA1UEAwwJdW1pY2guZWR1MFwwDQYJKoZIhvcNAQEBBQAD
SwAwSAJBAKAFL1k2qcGg+4DE+8Wc5dNfY4/VY49x6obwgDIOl1KpyvI26TCaxMNB
61grwPZi08hLhIsZ/DB3LrpramL3TVECAwEAAaNTMFEwHQYDVR0OBBYEFPeu1/3s
mMQGT1dv9Yg9Zf8IX8THMB8GA1UdIwQYMBaAFPeu1/3smMQGT1dv9Yg9Zf8IX8TH
MA8GA1UdEwEB/wQFMAMBAf8wDQYJKoZIhvcNAQELBQADQQAwt5OqUkJujBH7p+C/
ZN0tjfNCD3mrFNZnFcnVd9GpTvFBiSLZE7Z/iC46vx3+JxAnu/YEGvMmyq6TfFHa
yGU7
-----END CERTIFICATE-----
```","apiVersion: v1
kind: Secret
metadata:
  name: tls-secret
type: kubernetes.io/tls
stringData:
  tls.crt: |
    -----BEGIN CERTIFICATE-----
    MIIBfzCCASmgAwIBAgIUK0oNarEnKViBxDQ7uowt+DKwElYwDQYJKoZIhvcNAQEL
    BQAwFDESMBAGA1UEAwwJdW1pY2guZWR1MB4XDTIzMDkwNTAwNTA0OVoXDTI0MDkw
    NDAwNTA0OVowFDESMBAGA1UEAwwJdW1pY2guZWR1MFwwDQYJKoZIhvcNAQEBBQAD
    SwAwSAJBAKAFL1k2qcGg+4DE+8Wc5dNfY4/VY49x6obwgDIOl1KpyvI26TCaxMNB
    61grwPZi08hLhIsZ/DB3LrpramL3TVECAwEAAaNTMFEwHQYDVR0OBBYEFPeu1/3s
    mMQGT1dv9Yg9Zf8IX8THMB8GA1UdIwQYMBaAFPeu1/3smMQGT1dv9Yg9Zf8IX8TH
    MA8GA1UdEwEB/wQFMAMBAf8wDQYJKoZIhvcNAQELBQADQQAwt5OqUkJujBH7p+C/
    ZN0tjfNCD3mrFNZnFcnVd9GpTvFBiSLZE7Z/iC46vx3+JxAnu/YEGvMmyq6TfFHa
    yGU7
    -----END CERTIFICATE-----
  tls.key: |
    -----BEGIN PRIVATE KEY-----
    MIIBVQIBADANBgkqhkiG9w0BAQEFAASCAT8wggE7AgEAAkEAoAUvWTapwaD7gMT7
    xZzl019jj9Vjj3HqhvCAMg6XUqnK8jbpMJrEw0HrWCvA9mLTyEuEixn8MHcuumtq
    YvdNUQIDAQABAkA+uWmS5ctq28hZ9FzgXBz2WsizA6kP/E468KC/flqwisEEPYsE
    0wAs/EoHJMMaiPI11tnyUn/O7sqMLboXX/jFAiEA0KOU2QBrbL82N4QIYmWEFavb
    0A3bskbwD1sd9/6rCxcCIQDEWEYhWEuYeMuQt2ZxmMWpkI1S/xZi2ef4lmDYwUEL
    1wIgZ1cu6dEQZHvNUfAe6wXXR5ipNsM2d3Y1f5WlIWnNtJ8CIQC87tB1D7iWfE4t
    8DzUvJQfiWhkX+/TqSlNjK6ehL+puwIhALPipJm9GHKiIEF6WQLsoMIMsKE6pDCI
    2D+D2xxSu6an
    -----END PRIVATE KEY-----
","apiVersion: v1
kind: Secret
metadata:
  name: tls-secret
stringData:
  tls.crt: '-----BEGIN CERTIFICATE-----

    MIIBfzCCASmgAwIBAgIUK0oNarEnKViBxDQ7uowt+DKwElYwDQYJKoZIhvcNAQEL

    BQAwFDESMBAGA1UEAwwJdW1pY2guZWR1MB4XDTIzMDkwNTAwNTA0OVoXDTI0MDkw

    NDAwNTA0OVowFDESMBAGA1UEAwwJdW1pY2guZWR1MFwwDQYJKoZIhvcNAQEBBQAD

    SwAwSAJBAKAFL1k2qcGg+4DE+8Wc5dNfY4/VY49x6obwgDIOl1KpyvI26TCaxMNB

    61grwPZi08hLhIsZ/DB3LrpramL3TVECAwEAAaNTMFEwHQYDVR0OBBYEFPeu1/3s

    mMQGT1dv9Yg9Zf8IX8THMB8GA1UdIwQYMBaAFPeu1/3smMQGT1dv9Yg9Zf8IX8TH

    MA8GA1UdEwEB/wQFMAMBAf8wDQYJKoZIhvcNAQELBQADQQAwt5OqUkJujBH7p+C/

    ZN0tjfNCD3mrFNZnFcnVd9GpTvFBiSLZE7Z/iC46vx3+JxAnu/YEGvMmyq6TfFHa

    yGU7

    -----END CERTIFICATE-----

    '
  tls.key: '-----BEGIN PRIVATE KEY-----

    MIIBVQIBADANBgkqhkiG9w0BAQEFAASCAT8wggE7AgEAAkEAoAUvWTapwaD7gMT7

    xZzl019jj9Vjj3HqhvCAMg6XUqnK8jbpMJrEw0HrWCvA9mLTyEuEixn8MHcuumtq

    YvdNUQIDAQABAkA+uWmS5ctq28hZ9FzgXBz2WsizA6kP/E468KC/flqwisEEPYsE

    0wAs/EoHJMMaiPI11tnyUn/O7sqMLboXX/jFAiEA0KOU2QBrbL82N4QIYmWEFavb

    0A3bskbwD1sd9/6rCxcCIQDEWEYhWEuYeMuQt2ZxmMWpkI1S/xZi2ef4lmDYwUEL

    1wIgZ1cu6dEQZHvNUfAe6wXXR5ipNsM2d3Y1f5WlIWnNtJ8CIQC87tB1D7iWfE4t

    8DzUvJQfiWhkX+/TqSlNjK6ehL+puwIhALPipJm9GHKiIEF6WQLsoMIMsKE6pDCI

    2D+D2xxSu6an

    -----END PRIVATE KEY-----

    '
type: kubernetes.io/tls
",1268,1206,1304,63,52,0.898058,True,1,5,3,3,0,6,9,True,ok,,5978740cb68e9bfe968fd5202d867adaa60c6ad37da8c726a7a0b991df0f67c9,1,1,1,group_202,sample_id_only,train
q230,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q230/question.txt,data/question/Kubernetes/q230/question_simplified.txt,data/docker_compose/Kubernetes/q230/labeled_code.yaml,target_yaml,"How do you create a k8s Bootstrap Token Secret? You can use abcdef as the token ID and 0123456789abcdef as the token secret. 
The expiration time is 23:59:00 on September, 21, 2023, UTC. The token can be used for both authentication and signing.
","Create a k8s Bootstrap Token Secret with token ID abcdef and token secret 0123456789abcdef. Expiration time is 23:59:00 on September 21, 2023, UTC. Token can be used for authentication and signing.
","apiVersion: v1
kind: Secret
metadata:
  name: bs-sec
type: bootstrap.kubernetes.io/token
stringData:
  token-id: ""abcdef""
  token-secret: ""0123456789abcdef""
  expiration: ""2023-09-21T23:59:00Z""
  usage-bootstrap-authentication: ""true""
  usage-bootstrap-signing: ""true""","apiVersion: v1
kind: Secret
metadata:
  name: bs-sec
stringData:
  expiration: '2023-09-21T23:59:00Z'
  token-id: abcdef
  token-secret: 0123456789abcdef
  usage-bootstrap-authentication: 'true'
  usage-bootstrap-signing: 'true'
type: bootstrap.kubernetes.io/token
",246,198,268,43,31,0.793651,True,1,5,3,3,0,9,12,True,ok,,d1d93affd03a8c93028243f8510b29f32f5dc3d4d94ba27e17d5b8038ec18ae9,1,1,1,group_203,sample_id_only,train
q231,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q231/question.txt,data/question/Kubernetes/q231/question_simplified.txt,data/docker_compose/Kubernetes/q231/labeled_code.yaml,target_yaml,"I wanted to create a k8s secret configuration with a simple username-password pair, but failed. 
Please give me the correct YAML.
```
apiVersion: v1
kind: Secret
metadata:
  name: mysec
type: Opaque
data:
  username: admin
  password: secret
```","Create a k8s secret YAML with a username-password pair. Use the following configuration:
```
apiVersion: v1
kind: Secret
metadata:
  name: mysec
type: Opaque
data:
  username: admin
  password: secret
```
","apiVersion: v1
kind: Secret
metadata:
  name: mysec
type: Opaque
data:
  username: YWRtaW4=
  password: c2VjcmV0Cg==
","apiVersion: v1
data:
  password: c2VjcmV0Cg==
  username: YWRtaW4=
kind: Secret
metadata:
  name: mysec
type: Opaque
",245,205,117,35,27,0.798165,True,1,5,3,3,0,6,9,True,ok,,2371d44ed9a4d223bb6d06a6771109ac4979283582df8c9bbe6094c05a44c75f,1,1,1,group_204,sample_id_only,train
q232,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q232/question.txt,data/question/Kubernetes/q232/question_simplified.txt,data/docker_compose/Kubernetes/q232/labeled_code.yaml,target_yaml,"I need to create a Kubernetes Secret resource that will be used as a service account token. I've named the secret secret-sa-sample. 
I also want to tie this secret to a service account named sa-name using an appropriate annotation. 
Additionally, I have some extra data with a key extra and its original value is 'bar' and base64 encoded value is 'YmFyCg=='. 
Could you help me craft the correct YAML configuration for this?
","Create a Kubernetes Secret named secret-sa-sample for a service account sa-name. Include extra data with key extra and values 'bar' and 'YmFyCg=='.
","apiVersion: v1
kind: Secret
metadata:
  name: secret-sa-sample
  annotations:
    kubernetes.io/service-account.name: ""sa-name""
type: kubernetes.io/service-account-token
data:
  extra: YmFyCg==","apiVersion: v1
data:
  extra: YmFyCg==
kind: Secret
metadata:
  annotations:
    kubernetes.io/service-account.name: sa-name
  name: secret-sa-sample
type: kubernetes.io/service-account-token
",425,148,193,74,23,0.433099,True,1,5,4,4,0,6,10,True,ok,,b50a07de7b1ff8a24309254bdbd4b6df25226a6172ffa0bb53abf79e30c5bd76,1,1,1,group_205,sample_id_only,train
