sample_id,domain,prompt_variant,prompt_path,prompt_text,prompt_text_normalized,prompt_hash,prompt_char_count,prompt_word_count,target_path,target_logical_name,target_yaml_raw,target_yaml_normalized,yaml_parse_ok,prompt_policy,validation_status,validation_notes,leakage_group,leakage_reasons,split
q9,Kubernetes,question,data/question/Kubernetes/q9/question.txt,"Create a Kubernetes CronJob to run the following job every minute. 
If an existing job is running, it will be replaced with a new one. 
You can use any images, such as busybox.
```
/bin/sh -c ""sleep 65""
```","create a kubernetes cronjob to run the following job every minute. if an existing job is running, it will be replaced with a new one. you can use any images, such as busybox. ``` /bin/sh -c ""sleep 65"" ```",eecae8e05cf6a0e5a9a7ebcff9d44f89d90cfa244a843c3ab4664b9fdb1c1809,206,37,data/docker_compose/Kubernetes/q9/labeled_code.yaml,target_yaml,"apiVersion: batch/v1
kind: CronJob
metadata:
  name: x-job
spec:
  schedule: ""*/1 * * * *""
  concurrencyPolicy: Replace
  jobTemplate:
    spec:
      template:
        spec:
          containers:
          - name: busybox
            image: busybox
            args:
            - ""/bin/sh""
            - ""-c""
            - ""sleep 65""
          restartPolicy: Never
","apiVersion: batch/v1
kind: CronJob
metadata:
  name: x-job
spec:
  concurrencyPolicy: Replace
  jobTemplate:
    spec:
      template:
        spec:
          containers:
          - args:
            - /bin/sh
            - -c
            - sleep 65
            image: busybox
            name: busybox
          restartPolicy: Never
  schedule: '*/1 * * * *'
",True,retain_both_variants_shared_split,ok,,group_008,sample_id_only,train
q9,Kubernetes,question_simplified,data/question/Kubernetes/q9/question_simplified.txt,"Create a k8s CronJob to run a job every minute. Replace existing job if running. Use any image, e.g. busybox. Job command: `/bin/sh -c ""sleep 65""`.
","create a k8s cronjob to run a job every minute. replace existing job if running. use any image, e.g. busybox. job command: `/bin/sh -c ""sleep 65""`.",18f845468fa0b28acc904298c78b2939e0f25f09ef1262284dc2c6b07858e8f5,148,27,data/docker_compose/Kubernetes/q9/labeled_code.yaml,target_yaml,"apiVersion: batch/v1
kind: CronJob
metadata:
  name: x-job
spec:
  schedule: ""*/1 * * * *""
  concurrencyPolicy: Replace
  jobTemplate:
    spec:
      template:
        spec:
          containers:
          - name: busybox
            image: busybox
            args:
            - ""/bin/sh""
            - ""-c""
            - ""sleep 65""
          restartPolicy: Never
","apiVersion: batch/v1
kind: CronJob
metadata:
  name: x-job
spec:
  concurrencyPolicy: Replace
  jobTemplate:
    spec:
      template:
        spec:
          containers:
          - args:
            - /bin/sh
            - -c
            - sleep 65
            image: busybox
            name: busybox
          restartPolicy: Never
  schedule: '*/1 * * * *'
",True,retain_both_variants_shared_split,ok,,group_008,sample_id_only,train
q10,Kubernetes,question,data/question/Kubernetes/q10/question.txt,"Can you schedule a periodical Kubernetes job to run the following script every 1 minute? It runs on nginx. However, it does not allow concurrent executions.
```
/bin/sh -c ""sleep 65""
```","can you schedule a periodical kubernetes job to run the following script every 1 minute? it runs on nginx. however, it does not allow concurrent executions. ``` /bin/sh -c ""sleep 65"" ```",3e59b88ede69e8f8ad0d7c862d649d58b995bdad89750fe9fe85818f9d624ef7,186,30,data/docker_compose/Kubernetes/q10/labeled_code.yaml,target_yaml,"apiVersion: batch/v1
kind: CronJob
metadata:
  name: x-job
spec:
  schedule: ""*/1 * * * *""
  concurrencyPolicy: Forbid
  jobTemplate:
    spec:
      template:
        spec:
          containers:
          - name: nginx
            image: nginx
            args:
            - ""/bin/sh""
            - ""-c""
            - ""sleep 65""
          restartPolicy: Never
","apiVersion: batch/v1
kind: CronJob
metadata:
  name: x-job
spec:
  concurrencyPolicy: Forbid
  jobTemplate:
    spec:
      template:
        spec:
          containers:
          - args:
            - /bin/sh
            - -c
            - sleep 65
            image: nginx
            name: nginx
          restartPolicy: Never
  schedule: '*/1 * * * *'
",True,retain_both_variants_shared_split,ok,,group_009,sample_id_only,train
q10,Kubernetes,question_simplified,data/question/Kubernetes/q10/question_simplified.txt,"Schedule a periodic k8s job to run the script every 1 minute. Script runs on nginx and does not allow concurrent executions.
```
/bin/sh -c ""sleep 65""
```
","schedule a periodic k8s job to run the script every 1 minute. script runs on nginx and does not allow concurrent executions. ``` /bin/sh -c ""sleep 65"" ```",705db32363b92c85e3df010c285039af4a5e459718812f64af4bdb07763b1590,155,26,data/docker_compose/Kubernetes/q10/labeled_code.yaml,target_yaml,"apiVersion: batch/v1
kind: CronJob
metadata:
  name: x-job
spec:
  schedule: ""*/1 * * * *""
  concurrencyPolicy: Forbid
  jobTemplate:
    spec:
      template:
        spec:
          containers:
          - name: nginx
            image: nginx
            args:
            - ""/bin/sh""
            - ""-c""
            - ""sleep 65""
          restartPolicy: Never
","apiVersion: batch/v1
kind: CronJob
metadata:
  name: x-job
spec:
  concurrencyPolicy: Forbid
  jobTemplate:
    spec:
      template:
        spec:
          containers:
          - args:
            - /bin/sh
            - -c
            - sleep 65
            image: nginx
            name: nginx
          restartPolicy: Never
  schedule: '*/1 * * * *'
",True,retain_both_variants_shared_split,ok,,group_009,sample_id_only,train
q11,Kubernetes,question,data/question/Kubernetes/q11/question.txt,"Please use Kubernetes YAML to set up a CronJob that runs every minute. 
The job should run a busybox container which outputs the value of an environment variable CRON_NAME. 
Name the CronJob ""env-job"" and set the environment variable's value to CronTest.
","please use kubernetes yaml to set up a cronjob that runs every minute. the job should run a busybox container which outputs the value of an environment variable cron_name. name the cronjob ""env-job"" and set the environment variable's value to crontest.",77b5b25e871beb4eaa4fb47edc3bae436eaac38f348f9ea98063354315ecfdce,255,42,data/docker_compose/Kubernetes/q11/labeled_code.yaml,target_yaml,"apiVersion: batch/v1
kind: CronJob
metadata:
  name: env-job
spec:
  schedule: ""*/1 * * * *""
  jobTemplate:
    spec:
      template:
        spec:
          containers:
          - name: busybox
            image: busybox:latest
            command: [""/bin/sh"", ""-c"", ""echo $CRON_NAME""]
            env:
            - name: CRON_NAME
              value: ""CronTest""
          restartPolicy: OnFailure
","apiVersion: batch/v1
kind: CronJob
metadata:
  name: env-job
spec:
  jobTemplate:
    spec:
      template:
        spec:
          containers:
          - command:
            - /bin/sh
            - -c
            - echo $CRON_NAME
            env:
            - name: CRON_NAME
              value: CronTest
            image: busybox:latest
            name: busybox
          restartPolicy: OnFailure
  schedule: '*/1 * * * *'
",True,retain_both_variants_shared_split,ok,,group_010,sample_id_only,train
q11,Kubernetes,question_simplified,data/question/Kubernetes/q11/question_simplified.txt,"Create a Kubernetes CronJob YAML that runs every minute. The job should use a busybox container to output the value of the environment variable CRON_NAME. Name the CronJob ""env-job"" and set the environment variable's value to CronTest.
","create a kubernetes cronjob yaml that runs every minute. the job should use a busybox container to output the value of the environment variable cron_name. name the cronjob ""env-job"" and set the environment variable's value to crontest.",b8cc388415b5bd6355c4e65c7af3fa43e116215490ffa66262abc856c2a03190,236,38,data/docker_compose/Kubernetes/q11/labeled_code.yaml,target_yaml,"apiVersion: batch/v1
kind: CronJob
metadata:
  name: env-job
spec:
  schedule: ""*/1 * * * *""
  jobTemplate:
    spec:
      template:
        spec:
          containers:
          - name: busybox
            image: busybox:latest
            command: [""/bin/sh"", ""-c"", ""echo $CRON_NAME""]
            env:
            - name: CRON_NAME
              value: ""CronTest""
          restartPolicy: OnFailure
","apiVersion: batch/v1
kind: CronJob
metadata:
  name: env-job
spec:
  jobTemplate:
    spec:
      template:
        spec:
          containers:
          - command:
            - /bin/sh
            - -c
            - echo $CRON_NAME
            env:
            - name: CRON_NAME
              value: CronTest
            image: busybox:latest
            name: busybox
          restartPolicy: OnFailure
  schedule: '*/1 * * * *'
",True,retain_both_variants_shared_split,ok,,group_010,sample_id_only,train
q12,Kubernetes,question,data/question/Kubernetes/q12/question.txt,"I want to set up a DaemonSet yaml named ""fluentd-elasticsearch"" with Pods labeled ""name: fluentd-elasticsearch"" and using 
the image ""quay.io/fluentd_elasticsearch/fluentd:v2.5.2"".","i want to set up a daemonset yaml named ""fluentd-elasticsearch"" with pods labeled ""name: fluentd-elasticsearch"" and using the image ""quay.io/fluentd_elasticsearch/fluentd:v2.5.2"".",777bbd1b4fd606771cdb030726e1b36debc66f4b353e7b294c10f909089841a3,180,21,data/docker_compose/Kubernetes/q12/labeled_code.yaml,target_yaml,"apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
        - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
          name: fluentd-elasticsearch","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
      - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
        name: fluentd-elasticsearch
",True,retain_both_variants_shared_split,ok,,group_011,exact_yaml_duplicate,test
q12,Kubernetes,question_simplified,data/question/Kubernetes/q12/question_simplified.txt,"Set up a DaemonSet YAML named ""fluentd-elasticsearch"" with Pods labeled ""name: fluentd-elasticsearch"" using the image ""quay.io/fluentd_elasticsearch/fluentd:v2.5.2"".
","set up a daemonset yaml named ""fluentd-elasticsearch"" with pods labeled ""name: fluentd-elasticsearch"" using the image ""quay.io/fluentd_elasticsearch/fluentd:v2.5.2"".",eb37d7eb8fad7337e36d195388526d2f0a7da60057413242cccd8d0665d22220,166,17,data/docker_compose/Kubernetes/q12/labeled_code.yaml,target_yaml,"apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
        - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
          name: fluentd-elasticsearch","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
      - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
        name: fluentd-elasticsearch
",True,retain_both_variants_shared_split,ok,,group_011,exact_yaml_duplicate,test
q13,Kubernetes,question,data/question/Kubernetes/q13/question.txt,"Craft a yaml file to define a k8s DaemonSet named ""ds-hostpath"". The DaemonSet should employ the latest version of the nginx image. 
The DaemonSet's metadata must be labeled with ""app: ds-hostpath"". Furthermore, nginx logs need to be mounted to the node's 
/var/log/nginx directory.Ensure using the DirectoryOrCreate option for this purpose.","craft a yaml file to define a k8s daemonset named ""ds-hostpath"". the daemonset should employ the latest version of the nginx image. the daemonset's metadata must be labeled with ""app: ds-hostpath"". furthermore, nginx logs need to be mounted to the node's /var/log/nginx directory.ensure using the directoryorcreate option for this purpose.",bb291de847d2c681c8a5d28a7786649ab6ba8eac262a2e96e69366d8152806cd,341,54,data/docker_compose/Kubernetes/q13/labeled_code.yaml,target_yaml,"apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: ds-hostpath
spec:
  selector:
    matchLabels:
      app: ds-hostpath
  template:
    metadata:
      labels:
        app: ds-hostpath
    spec:
      containers:
      - name: nginx
        image: nginx:latest
        volumeMounts:
        - name: nginx-logs
          mountPath: /var/log/nginx
      volumes:
      - name: nginx-logs
        hostPath:
          path: /var/log/nginx
          type: DirectoryOrCreate
","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: ds-hostpath
spec:
  selector:
    matchLabels:
      app: ds-hostpath
  template:
    metadata:
      labels:
        app: ds-hostpath
    spec:
      containers:
      - image: nginx:latest
        name: nginx
        volumeMounts:
        - mountPath: /var/log/nginx
          name: nginx-logs
      volumes:
      - hostPath:
          path: /var/log/nginx
          type: DirectoryOrCreate
        name: nginx-logs
",True,retain_both_variants_shared_split,ok,,group_012,exact_yaml_duplicate,validation
q13,Kubernetes,question_simplified,data/question/Kubernetes/q13/question_simplified.txt,"Create a yaml for a k8s DaemonSet named ""ds-hostpath"". Use the latest nginx image. Label the DaemonSet's metadata with ""app: ds-hostpath"". Mount nginx logs to the node's /var/log/nginx directory using the DirectoryOrCreate option.
","create a yaml for a k8s daemonset named ""ds-hostpath"". use the latest nginx image. label the daemonset's metadata with ""app: ds-hostpath"". mount nginx logs to the node's /var/log/nginx directory using the directoryorcreate option.",6e731a48e2099881f8dbd812dad5ad21cc3df4c441d7ac5cb6b2b601c6537ee0,231,37,data/docker_compose/Kubernetes/q13/labeled_code.yaml,target_yaml,"apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: ds-hostpath
spec:
  selector:
    matchLabels:
      app: ds-hostpath
  template:
    metadata:
      labels:
        app: ds-hostpath
    spec:
      containers:
      - name: nginx
        image: nginx:latest
        volumeMounts:
        - name: nginx-logs
          mountPath: /var/log/nginx
      volumes:
      - name: nginx-logs
        hostPath:
          path: /var/log/nginx
          type: DirectoryOrCreate
","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: ds-hostpath
spec:
  selector:
    matchLabels:
      app: ds-hostpath
  template:
    metadata:
      labels:
        app: ds-hostpath
    spec:
      containers:
      - image: nginx:latest
        name: nginx
        volumeMounts:
        - mountPath: /var/log/nginx
          name: nginx-logs
      volumes:
      - hostPath:
          path: /var/log/nginx
          type: DirectoryOrCreate
        name: nginx-logs
",True,retain_both_variants_shared_split,ok,,group_012,exact_yaml_duplicate,validation
q14,Kubernetes,question,data/question/Kubernetes/q14/question.txt,"Design a Kubernetes yaml file for a DaemonSet with the following specifications:
1. The template metadata label the pods with the name ""fluentd-elasticsearch"".
2. It should contain a single container named ""fluentd-elasticsearch"" that uses the image quay.io/fluentd_elasticsearch/fluentd:v2.5.2.
3. This container should have specific resource requirements:
    - Set a memory limit of 200Mi.
    - Request 100m of CPU and 200Mi of memory.","design a kubernetes yaml file for a daemonset with the following specifications: 1. the template metadata label the pods with the name ""fluentd-elasticsearch"". 2. it should contain a single container named ""fluentd-elasticsearch"" that uses the image quay.io/fluentd_elasticsearch/fluentd:v2.5.2. 3. this container should have specific resource requirements: - set a memory limit of 200mi. - request 100m of cpu and 200mi of memory.",7ae66b3506f6462639ca698f5f6892dbe40cce39a1001ae5bb9bac1665a6addf,439,62,data/docker_compose/Kubernetes/q14/labeled_code.yaml,target_yaml,"apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
  labels:
    k8s-app: fluentd-logging
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
      - name: fluentd-elasticsearch
        image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
        resources:
          limits:
            memory: 200Mi
          requests:
            cpu: 100m
            memory: 200Mi","apiVersion: apps/v1
kind: DaemonSet
metadata:
  labels:
    k8s-app: fluentd-logging
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
      - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
        name: fluentd-elasticsearch
        resources:
          limits:
            memory: 200Mi
          requests:
            cpu: 100m
            memory: 200Mi
",True,retain_both_variants_shared_split,ok,,group_013,sample_id_only,train
q14,Kubernetes,question_simplified,data/question/Kubernetes/q14/question_simplified.txt,"Design a DaemonSet YAML with the following specs:
1. Pods labeled ""fluentd-elasticsearch"".
2. Single container named ""fluentd-elasticsearch"" using image quay.io/fluentd_elasticsearch/fluentd:v2.5.2.
3. Container resource requirements:
   - Memory limit: 200Mi.
   - CPU request: 100m, Memory request: 200Mi.
","design a daemonset yaml with the following specs: 1. pods labeled ""fluentd-elasticsearch"". 2. single container named ""fluentd-elasticsearch"" using image quay.io/fluentd_elasticsearch/fluentd:v2.5.2. 3. container resource requirements: - memory limit: 200mi. - cpu request: 100m, memory request: 200mi.",ab6d273636f0aae1b57e680fbeae16d79d958b6c31920e41213998491cd1a565,308,36,data/docker_compose/Kubernetes/q14/labeled_code.yaml,target_yaml,"apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
  labels:
    k8s-app: fluentd-logging
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
      - name: fluentd-elasticsearch
        image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
        resources:
          limits:
            memory: 200Mi
          requests:
            cpu: 100m
            memory: 200Mi","apiVersion: apps/v1
kind: DaemonSet
metadata:
  labels:
    k8s-app: fluentd-logging
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
      - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
        name: fluentd-elasticsearch
        resources:
          limits:
            memory: 200Mi
          requests:
            cpu: 100m
            memory: 200Mi
",True,retain_both_variants_shared_split,ok,,group_013,sample_id_only,train
q15,Kubernetes,question,data/question/Kubernetes/q15/question.txt,"Given the following YAML, please help me define the containers named ""fluentd-elasticsearch"" with image ""quay.io/fluentd_elasticsearch/fluentd:v2.5.2"" for this DaemonSet.
```
apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
```","given the following yaml, please help me define the containers named ""fluentd-elasticsearch"" with image ""quay.io/fluentd_elasticsearch/fluentd:v2.5.2"" for this daemonset. ``` apiversion: apps/v1 kind: daemonset metadata: name: fluentd-elasticsearch spec: selector: matchlabels: name: fluentd-elasticsearch template: metadata: labels: name: fluentd-elasticsearch spec: ```",05fc3c738999c68d94d5537981b0a8319350e67f28a4163d1232cc301477a14d,409,36,data/docker_compose/Kubernetes/q15/labeled_code.yaml,target_yaml,"apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
        - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
          name: fluentd-elasticsearch","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
      - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
        name: fluentd-elasticsearch
",True,retain_both_variants_shared_split,ok,,group_011,exact_yaml_duplicate,test
q15,Kubernetes,question_simplified,data/question/Kubernetes/q15/question_simplified.txt,"Define ""fluentd-elasticsearch"" containers with image ""quay.io/fluentd_elasticsearch/fluentd:v2.5.2"" for this DaemonSet.
```
apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
```","define ""fluentd-elasticsearch"" containers with image ""quay.io/fluentd_elasticsearch/fluentd:v2.5.2"" for this daemonset. ``` apiversion: apps/v1 kind: daemonset metadata: name: fluentd-elasticsearch spec: selector: matchlabels: name: fluentd-elasticsearch template: metadata: labels: name: fluentd-elasticsearch spec: ```",ff5897d664806c6b0739ab1b320e38e6f960f54f05ce6d7173e3df6d81db5c74,358,27,data/docker_compose/Kubernetes/q15/labeled_code.yaml,target_yaml,"apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
        - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
          name: fluentd-elasticsearch","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
      - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
        name: fluentd-elasticsearch
",True,retain_both_variants_shared_split,ok,,group_011,exact_yaml_duplicate,test
q16,Kubernetes,question,data/question/Kubernetes/q16/question.txt,"Given the YAML describing a DaemonSet for `fluentd-elasticsearch`, Add the necessary `tolerations` to allow the DaemonSet to be 
scheduled on master nodes. Ensure that the specific ""key"" used to identify master nodes is `node-role.kubernetes.io/master`.
```
apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
        - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
          name: fluentd-elasticsearch
```
","given the yaml describing a daemonset for `fluentd-elasticsearch`, add the necessary `tolerations` to allow the daemonset to be scheduled on master nodes. ensure that the specific ""key"" used to identify master nodes is `node-role.kubernetes.io/master`. ``` apiversion: apps/v1 kind: daemonset metadata: name: fluentd-elasticsearch spec: selector: matchlabels: name: fluentd-elasticsearch template: metadata: labels: name: fluentd-elasticsearch spec: containers: - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2 name: fluentd-elasticsearch ```",73d430d366198bf5fbb76d8da337fcbee3b5b80b08f157719738be8cc99541bf,611,59,data/docker_compose/Kubernetes/q16/labeled_code.yaml,target_yaml,"apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      tolerations:
        - effect: NoSchedule
          key: node-role.kubernetes.io/master
      containers:
        - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
          name: fluentd-elasticsearch","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
      - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
        name: fluentd-elasticsearch
      tolerations:
      - effect: NoSchedule
        key: node-role.kubernetes.io/master
",True,retain_both_variants_shared_split,ok,,group_014,exact_yaml_duplicate,test
q16,Kubernetes,question_simplified,data/question/Kubernetes/q16/question_simplified.txt,"Add `tolerations` with the key `node-role.kubernetes.io/master` to the `DaemonSet` YAML for `fluentd-elasticsearch` to allow scheduling on master nodes.
```
apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
        - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
          name: fluentd-elasticsearch
```
",add `tolerations` with the key `node-role.kubernetes.io/master` to the `daemonset` yaml for `fluentd-elasticsearch` to allow scheduling on master nodes. ``` apiversion: apps/v1 kind: daemonset metadata: name: fluentd-elasticsearch spec: selector: matchlabels: name: fluentd-elasticsearch template: metadata: labels: name: fluentd-elasticsearch spec: containers: - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2 name: fluentd-elasticsearch ```,aa71879b2b802ae19f08ef91867a749cc52c15eb5ded3ce9aff51dde6ff758e0,510,42,data/docker_compose/Kubernetes/q16/labeled_code.yaml,target_yaml,"apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      tolerations:
        - effect: NoSchedule
          key: node-role.kubernetes.io/master
      containers:
        - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
          name: fluentd-elasticsearch","apiVersion: apps/v1
kind: DaemonSet
metadata:
  name: fluentd-elasticsearch
spec:
  selector:
    matchLabels:
      name: fluentd-elasticsearch
  template:
    metadata:
      labels:
        name: fluentd-elasticsearch
    spec:
      containers:
      - image: quay.io/fluentd_elasticsearch/fluentd:v2.5.2
        name: fluentd-elasticsearch
      tolerations:
      - effect: NoSchedule
        key: node-role.kubernetes.io/master
",True,retain_both_variants_shared_split,ok,,group_014,exact_yaml_duplicate,test
